time-stamp,acode,bcode,ccode,type,ret_code
1/3/18 8:31 AM,62336,58019,58019,GET,200
1/3/18 8:31 AM,23700,58005,58005,GET,200
1/3/18 8:31 AM,36306,58007,58007,POST,200
1/3/18 8:31 AM,36984,58019,58019,GET,200
1/3/18 8:31 AM,16046,58008,58008,GET,200
1/3/18 8:31 AM,26532,58005,58005,POST,200
1/3/18 8:31 AM,36306,58007,58007,POST,200
1/3/18 8:31 AM,36550,58007,58007,POST,200
1/3/18 8:31 AM,23322,58007,58007,POST,200
1/3/18 8:31 AM,57178,58007,58007,POST,200
1/3/18 8:31 AM,64408,58007,58007,POST,200
1/3/18 8:31 AM,36306,58007,58007,POST,200
1/3/18 8:31 AM,55638,58005,58005,POST,200
1/3/18 8:31 AM,36550,58007,58007,POST,200
1/3/18 8:31 AM,26488,58005,58005,GET,200
1/3/18 8:31 AM,23322,58007,58007,POST,200
1/3/18 8:31 AM,59154,58007,58007,POST,200
1/3/18 8:31 AM,36306,58007,58007,POST,200
1/3/18 8:31 AM,33200,443,55005,GET,200
1/3/18 8:31 AM,20040,58005,58005,POST,200
1/3/18 8:31 AM,64408,58007,58007,POST,200
1/3/18 8:31 AM,40488,55078,55078,POST,401
1/3/18 8:31 AM,34624,443,55005,GET,200
1/3/18 8:31 AM,25946,58019,58019,GET,200
1/3/18 8:31 AM,36306,58007,58007,POST,200
1/3/18 8:31 AM,58818,58005,58005,POST,200
1/3/18 8:31 AM,54854,58017,58017,POST,200
1/3/18 8:31 AM,30940,58019,58019,GET,200
1/3/18 8:31 AM,1520,443,55005,GET,200
1/3/18 8:31 AM,28430,58005,58005,POST,200
1/3/18 8:31 AM,31290,58017,58017,POST,200
1/3/18 8:31 AM,35818,58007,58007,POST,200
1/3/18 8:31 AM,58618,58005,58005,POST,200
1/3/18 8:31 AM,35044,58007,58007,POST,200
1/3/18 8:31 AM,23322,58007,58007,POST,200
1/3/18 8:31 AM,58818,58005,58005,POST,200
1/3/18 8:31 AM,23692,58019,58019,GET,200
1/3/18 8:31 AM,36550,58007,58007,POST,200
1/3/18 8:31 AM,62336,58019,58019,GET,200
1/3/18 8:31 AM,40136,55078,55078,POST,401
1/3/18 8:31 AM,36306,58007,58007,POST,200
1/3/18 8:31 AM,60996,58007,58007,POST,200
1/3/18 8:31 AM,35602,58021,58021,POST,200
1/3/18 8:31 AM,23720,58007,58007,POST,200
1/3/18 8:31 AM,58638,58007,58007,POST,200
1/3/18 8:31 AM,36306,58007,58007,POST,200
1/3/18 8:31 AM,64014,58007,58007,POST,200
1/3/18 8:31 AM,57650,57022,57022,POST,200
1/3/18 8:31 AM,54674,58007,58007,POST,200
1/3/18 8:31 AM,42280,443,55005,GET,200
1/3/18 8:31 AM,40488,55078,55078,POST,401
1/3/18 8:31 AM,42578,55012,55012,POST,500
1/3/18 8:31 AM,30042,58005,58005,GET,200
1/3/18 8:31 AM,22672,443,55005,GET,200
1/3/18 8:31 AM,14880,443,55005,GET,200
1/3/18 8:31 AM,2569,443,55005,GET,200
1/3/18 8:31 AM,18006,58005,58005,POST,200
1/3/18 8:31 AM,40136,55078,55078,POST,401
1/3/18 8:31 AM,23720,58007,58007,PUT,204
1/3/18 8:31 AM,48914,55015,55015,POST,200
1/3/18 8:31 AM,19682,58005,58005,POST,200
1/3/18 8:31 AM,53420,58008,58008,POST,200
1/3/18 8:31 AM,57178,58007,58007,POST,200
1/3/18 8:31 AM,48914,55015,55015,GET,500
1/3/18 8:31 AM,25896,443,55005,GET,200
1/3/18 8:31 AM,28430,58005,58005,POST,200
1/3/18 8:31 AM,36306,58007,58007,POST,200
1/3/18 8:31 AM,35816,58007,58007,POST,200
1/3/18 8:31 AM,58618,58005,58005,POST,200
1/3/18 8:31 AM,54790,58021,58021,POST,200
1/3/18 8:31 AM,59154,58007,58007,POST,200
1/3/18 8:31 AM,49306,58008,58008,GET,200
1/3/18 8:31 AM,40488,55078,55078,POST,401
1/3/18 8:31 AM,36562,55028,55028,GET,200
1/3/18 8:31 AM,58638,58007,58007,POST,200
1/3/18 8:31 AM,36306,58007,58007,POST,200
1/3/18 8:31 AM,32684,58010,58010,POST,200
1/3/18 8:31 AM,18308,58008,58008,POST,200
1/3/18 8:31 AM,40136,55078,55078,POST,401
1/3/18 8:31 AM,8080,443,55005,GET,200
1/3/18 8:31 AM,55638,58005,58005,POST,200
1/3/18 8:31 AM,53420,58008,58008,GET,200
1/3/18 8:31 AM,44014,58008,58008,POST,200
1/3/18 8:31 AM,60996,58007,58007,POST,200
1/3/18 8:31 AM,23322,58007,58007,POST,200
1/3/18 8:31 AM,36550,58007,58007,POST,200
1/3/18 8:31 AM,36306,58007,58007,PUT,500
1/3/18 8:31 AM,53420,58008,58008,GET,200
1/3/18 8:31 AM,58818,58005,58005,GET,200
1/3/18 8:31 AM,53420,58008,58008,POST,200
1/3/18 8:31 AM,54674,58007,58007,POST,200
1/3/18 8:31 AM,40488,55078,55078,POST,401
1/3/18 8:31 AM,20040,58005,58005,POST,200
1/3/18 8:31 AM,53420,58008,58008,GET,200
1/3/18 8:31 AM,58618,58005,58005,GET,200
1/3/18 8:31 AM,58818,58005,58005,POST,200
1/3/18 8:31 AM,2056,443,55005,GET,200
1/3/18 8:31 AM,65080,58010,58010,POST,200
1/3/18 8:31 AM,16046,58008,58008,POST,200
1/3/18 8:31 AM,4824,443,55005,GET,200
1/3/18 8:31 AM,64014,58007,58007,POST,200
1/3/18 8:31 AM,53420,58008,58008,GET,200
1/3/18 8:31 AM,25888,443,55005,GET,200
1/3/18 8:31 AM,55638,58005,58005,POST,200
1/3/18 8:31 AM,54674,58007,58007,POST,200
1/3/18 8:31 AM,53420,58008,58008,POST,200
1/3/18 8:31 AM,59154,58007,58007,PUT,500
1/3/18 8:31 AM,40136,55078,55078,POST,401
1/3/18 8:31 AM,53420,58008,58008,GET,200
1/3/18 8:31 AM,53420,58008,58008,POST,200
1/3/18 8:31 AM,26532,58005,58005,POST,200
1/3/18 8:31 AM,49058,58010,58010,POST,200
1/3/18 8:31 AM,53420,58008,58008,GET,200
1/3/18 8:31 AM,18006,58005,58005,POST,200
1/3/18 8:31 AM,16046,58008,58008,POST,200
1/3/18 8:31 AM,30042,58005,58005,GET,200
1/3/18 8:31 AM,53420,58008,58008,GET,200
1/3/18 8:31 AM,58618,58005,58005,POST,200
1/3/18 8:31 AM,23322,58007,58007,POST,200
1/3/18 8:31 AM,55394,58008,58008,POST,200
1/3/18 8:31 AM,36306,58007,58007,POST,200
1/3/18 8:31 AM,33192,443,55005,GET,200
1/3/18 8:31 AM,16046,58008,58008,GET,200
1/3/18 8:31 AM,18308,58008,58008,POST,200
1/3/18 8:31 AM,30042,58005,58005,POST,200
1/3/18 8:31 AM,54518,58005,58005,POST,200
1/3/18 8:31 AM,19682,58005,58005,GET,200
1/3/18 8:31 AM,40136,55078,55078,POST,401
1/3/18 8:31 AM,16046,58008,58008,GET,200
1/3/18 8:31 AM,49306,58008,58008,POST,200
1/3/18 8:31 AM,34665,443,55005,GET,200
1/3/18 8:31 AM,30042,58005,58005,POST,200
1/3/18 8:31 AM,58818,58005,58005,POST,200
1/3/18 8:30 AM,53420,58008,58008,GET,200
1/3/18 8:30 AM,35818,58007,58007,POST,200
1/3/18 8:30 AM,16046,58008,58008,POST,200
1/3/18 8:30 AM,60996,58007,58007,POST,200
1/3/18 8:30 AM,49262,58008,58008,GET,200
1/3/18 8:30 AM,18006,58005,58005,GET,200
1/3/18 8:30 AM,1520,443,55005,GET,200
1/3/18 8:30 AM,18308,58008,58008,POST,200
1/3/18 8:30 AM,40488,55078,55078,POST,401
1/3/18 8:30 AM,36306,58007,58007,POST,200
1/3/18 8:30 AM,30042,58005,58005,POST,200
1/3/18 8:30 AM,53420,58008,58008,GET,200
1/3/18 8:30 AM,35044,58007,58007,POST,200
1/3/18 8:30 AM,16046,58008,58008,POST,200
1/3/18 8:30 AM,54752,58017,58017,POST,200
1/3/18 8:30 AM,23720,58007,58007,POST,200
1/3/18 8:30 AM,53420,58008,58008,GET,200
1/3/18 8:30 AM,49262,58008,58008,POST,200
1/3/18 8:30 AM,36550,58007,58007,POST,200
1/3/18 8:30 AM,49262,58008,58008,GET,200
1/3/18 8:30 AM,16046,58008,58008,POST,200
1/3/18 8:30 AM,58618,58005,58005,POST,200
1/3/18 8:30 AM,23322,58007,58007,PUT,500
1/3/18 8:30 AM,40488,55078,55078,POST,401
1/3/18 8:30 AM,18308,58008,58008,GET,200
1/3/18 8:30 AM,35816,58007,58007,POST,200
1/3/18 8:30 AM,59154,58007,58007,POST,200
1/3/18 8:30 AM,49306,58008,58008,POST,200
1/3/18 8:30 AM,60996,58007,58007,POST,200
1/3/18 8:30 AM,18308,58008,58008,GET,200
1/3/18 8:30 AM,35818,58007,58007,POST,200
1/3/18 8:30 AM,58638,58007,58007,POST,200
1/3/18 8:30 AM,53420,58008,58008,POST,200
1/3/18 8:30 AM,54672,58007,58007,POST,200
1/3/18 8:30 AM,26488,58005,58005,POST,200
1/3/18 8:30 AM,17996,58005,58005,POST,200
1/3/18 8:30 AM,40136,55078,55078,POST,401
1/3/18 8:30 AM,49262,58008,58008,GET,200
1/3/18 8:30 AM,58818,58005,58005,POST,200
1/3/18 8:30 AM,49262,58008,58008,POST,200
1/3/18 8:30 AM,36306,58007,58007,POST,200
1/3/18 8:30 AM,42296,443,55005,GET,200
1/3/18 8:30 AM,28430,58005,58005,POST,200
1/3/18 8:30 AM,54674,58007,58007,POST,200
1/3/18 8:30 AM,16046,58008,58008,GET,200
1/3/18 8:30 AM,18308,58008,58008,POST,200
1/3/18 8:30 AM,36550,58007,58007,PUT,204
1/3/18 8:30 AM,22672,443,55005,GET,200
1/3/18 8:30 AM,14808,443,55005,GET,200
1/3/18 8:30 AM,2569,443,55005,GET,200
1/3/18 8:30 AM,58618,58005,58005,POST,200
1/3/18 8:30 AM,40488,55078,55078,POST,401
1/3/18 8:30 AM,18308,58008,58008,POST,200
1/3/18 8:30 AM,31998,58004,58004,PUT,200
1/3/18 8:30 AM,23700,58005,58005,POST,200
1/3/18 8:30 AM,23322,58007,58007,POST,200
1/3/18 8:30 AM,44014,58008,58008,POST,200
1/3/18 8:30 AM,25952,443,55005,GET,200
1/3/18 8:30 AM,58818,58005,58005,POST,200
1/3/18 8:30 AM,36306,58007,58007,POST,200
1/3/18 8:30 AM,23720,58007,58007,POST,200
1/3/18 8:30 AM,30954,58017,58017,POST,200
1/3/18 8:30 AM,59154,58007,58007,POST,200
1/3/18 8:30 AM,54674,58007,58007,POST,200
1/3/18 8:30 AM,23322,58007,58007,POST,200
1/3/18 8:30 AM,40136,55078,55078,POST,401
1/3/18 8:30 AM,36306,58007,58007,POST,200
1/3/18 8:30 AM,16046,58008,58008,POST,200
1/3/18 8:30 AM,64014,58007,58007,POST,200
1/3/18 8:30 AM,23322,58007,58007,POST,200
1/3/18 8:30 AM,54672,58007,58007,POST,200
1/3/18 8:30 AM,23720,58007,58007,POST,200
1/3/18 8:30 AM,60996,58007,58007,POST,200
1/3/18 8:30 AM,59154,58007,58007,POST,200
1/3/18 8:30 AM,43618,55015,55015,POST,400
1/3/18 8:30 AM,49306,58008,58008,POST,200
1/3/18 8:30 AM,23322,58007,58007,POST,200
1/3/18 8:30 AM,20040,58005,58005,POST,200
1/3/18 8:30 AM,30950,58017,58017,POST,200
1/3/18 8:30 AM,40136,55078,55078,POST,401
1/3/18 8:30 AM,16046,58008,58008,POST,200
1/3/18 8:30 AM,8224,443,55005,GET,200
1/3/18 8:30 AM,58638,58007,58007,POST,200
1/3/18 8:30 AM,57178,58007,58007,PUT,204
1/3/18 8:30 AM,36306,58007,58007,POST,200
1/3/18 8:30 AM,53420,58008,58008,POST,200
1/3/18 8:30 AM,2056,443,55005,GET,200
1/3/18 8:30 AM,58618,58005,58005,POST,200
1/3/18 8:30 AM,64408,58007,58007,POST,200
1/3/18 8:30 AM,4712,443,55005,GET,200
1/3/18 8:30 AM,49306,58008,58008,POST,200
1/3/18 8:30 AM,25888,443,55005,GET,200
1/3/18 8:30 AM,35602,58021,58021,POST,200
1/3/18 8:30 AM,36306,58007,58007,POST,200
1/3/18 8:30 AM,58818,58005,58005,GET,200
1/3/18 8:30 AM,58618,58005,58005,POST,200
1/3/18 8:30 AM,18308,58008,58008,POST,200
1/3/18 8:30 AM,19682,58005,58005,POST,200
1/3/18 8:30 AM,40488,55078,55078,POST,401
1/3/18 8:30 AM,60996,58007,58007,POST,200
1/3/18 8:30 AM,49306,58008,58008,POST,200
1/3/18 8:30 AM,16046,58008,58008,POST,200
1/3/18 8:30 AM,59154,58007,58007,POST,200
1/3/18 8:30 AM,23322,58007,58007,POST,200
1/3/18 8:30 AM,18308,58008,58008,POST,200
1/3/18 8:30 AM,16646,58022,58022,POST,201
1/3/18 8:30 AM,51362,58022,58022,GET,200
1/3/18 8:30 AM,16646,58022,58022,POST,400
1/3/18 8:30 AM,23720,58007,58007,POST,200
1/3/18 8:30 AM,51362,58022,58022,GET,200
1/3/18 8:30 AM,53420,58008,58008,POST,200
1/3/18 8:30 AM,35044,58007,58007,POST,200
1/3/18 8:30 AM,34276,58022,58022,POST,201
1/3/18 8:30 AM,35816,58007,58007,POST,200
1/3/18 8:30 AM,60996,58007,58007,POST,200
1/3/18 8:30 AM,34276,58022,58022,GET,200
1/3/18 8:30 AM,33224,443,55005,GET,200
1/3/18 8:30 AM,61044,58022,58022,POST,201
1/3/18 8:30 AM,53420,58008,58008,POST,200
1/3/18 8:30 AM,58818,58005,58005,POST,200
1/3/18 8:30 AM,36306,58007,58007,POST,200
1/3/18 8:30 AM,29036,55015,55015,GET,200
1/3/18 8:30 AM,36306,58007,58007,POST,200
1/3/18 8:30 AM,61044,58022,58022,GET,200
1/3/18 8:30 AM,34718,58022,58022,POST,400
1/3/18 8:30 AM,36306,58007,58007,POST,200
1/3/18 8:30 AM,51362,58022,58022,GET,200
1/3/18 8:30 AM,34632,443,55005,GET,200
1/3/18 8:30 AM,58618,58005,58005,POST,200
1/3/18 8:30 AM,28430,58005,58005,POST,200
1/3/18 8:30 AM,50180,58005,58005,POST,200
1/3/18 8:30 AM,16046,58008,58008,POST,200
1/3/18 8:30 AM,1520,443,55005,GET,200
1/3/18 8:30 AM,65080,58010,58010,POST,200
1/3/18 8:30 AM,20040,58005,58005,POST,200
1/3/18 8:30 AM,59154,58007,58007,POST,200
1/3/18 8:30 AM,54648,58017,58017,POST,200
1/3/18 8:30 AM,60996,58007,58007,POST,200
1/3/18 8:30 AM,18308,58008,58008,POST,200
1/3/18 8:30 AM,36550,58007,58007,PUT,500
1/3/18 8:30 AM,49262,58008,58008,POST,200
1/3/18 8:30 AM,62606,58008,58008,POST,200
1/3/18 8:30 AM,59154,58007,58007,POST,200
1/3/18 8:30 AM,16046,58008,58008,POST,200
1/3/18 8:30 AM,40488,55078,55078,POST,401
1/3/18 8:30 AM,53420,58008,58008,POST,200
1/3/18 8:30 AM,44014,58008,58008,POST,200
1/3/18 8:30 AM,61016,58022,58022,POST,201
1/3/18 8:30 AM,32752,58021,58021,POST,200
1/3/18 8:30 AM,16646,58022,58022,GET,200
1/3/18 8:30 AM,23322,58007,58007,PUT,500
1/3/18 8:30 AM,35818,58007,58007,POST,200
1/3/18 8:30 AM,58818,58005,58005,POST,200
1/3/18 8:30 AM,19682,58005,58005,POST,200
1/3/18 8:30 AM,42280,443,55005,GET,200
1/3/18 8:30 AM,58618,58005,58005,POST,200
1/3/18 8:30 AM,60996,58007,58007,POST,200
1/3/18 8:30 AM,22665,443,55005,GET,200
1/3/18 8:30 AM,40136,55078,55078,POST,401
1/3/18 8:30 AM,14808,443,55005,GET,200
1/3/18 8:30 AM,20040,58005,58005,POST,200
1/3/18 8:30 AM,2569,443,55005,GET,200
1/3/18 8:30 AM,57038,58010,58010,POST,200
1/3/18 8:30 AM,36306,58007,58007,PUT,500
1/3/18 8:30 AM,58638,58007,58007,POST,200
1/3/18 8:30 AM,36306,58007,58007,PUT,500
1/3/18 8:30 AM,58638,58007,58007,POST,200
1/3/18 8:30 AM,57178,58007,58007,POST,200
1/3/18 8:30 AM,23322,58007,58007,POST,200
1/3/18 8:30 AM,36550,58007,58007,POST,200
1/3/18 8:30 AM,25896,443,55005,GET,200
1/3/18 8:30 AM,40488,55078,55078,POST,401
1/3/18 8:30 AM,36550,58007,58007,POST,200
1/3/18 8:30 AM,59154,58007,58007,PUT,500
1/3/18 8:30 AM,61538,58019,58019,GET,200
1/3/18 8:30 AM,30042,58005,58005,POST,200
1/3/18 8:30 AM,35044,58007,58007,POST,200
1/3/18 8:30 AM,25408,58019,58019,GET,200
1/3/18 8:30 AM,23322,58007,58007,POST,200
1/3/18 8:30 AM,60996,58007,58007,POST,200
1/3/18 8:30 AM,55638,58005,58005,POST,200
1/3/18 8:30 AM,61538,58019,58019,GET,200
1/3/18 8:30 AM,59154,58007,58007,POST,200
1/3/18 8:30 AM,36192,58019,58019,GET,200
1/3/18 8:30 AM,19682,58005,58005,POST,200
1/3/18 8:30 AM,36306,58007,58007,PUT,500
1/3/18 8:30 AM,8200,443,55005,GET,200
1/3/18 8:30 AM,55638,58005,58005,GET,200
1/3/18 8:30 AM,40488,55078,55078,POST,401
1/3/18 8:30 AM,58818,58005,58005,POST,200
1/3/18 8:30 AM,2056,443,55005,GET,200
1/3/18 8:30 AM,4728,443,55005,GET,200
1/3/18 8:30 AM,25888,443,55005,GET,200
1/3/18 8:30 AM,61538,58019,58019,GET,200
1/3/18 8:30 AM,49244,58017,58017,POST,200
1/3/18 8:30 AM,25408,58019,58019,GET,200
1/3/18 8:30 AM,60996,58007,58007,POST,200
1/3/18 8:30 AM,49240,58017,58017,POST,200
1/3/18 8:30 AM,36550,58007,58007,POST,200
1/3/18 8:30 AM,30042,58005,58005,GET,200
1/3/18 8:30 AM,33216,443,55005,GET,200
1/3/18 8:30 AM,59154,58007,58007,POST,200
1/3/18 8:30 AM,24002,58005,58005,POST,200
1/3/18 8:30 AM,36306,58007,58007,POST,200
1/3/18 8:30 AM,60996,58007,58007,POST,200
1/3/18 8:30 AM,24002,58005,58005,POST,200
1/3/18 8:30 AM,24002,58005,58005,POST,200
1/3/18 8:30 AM,58618,58005,58005,POST,200
1/3/18 8:30 AM,34672,443,55005,GET,200
1/3/18 8:29 AM,36108,58019,58019,GET,200
1/3/18 8:29 AM,23720,58007,58007,PUT,500
1/3/18 8:29 AM,40488,55078,55078,POST,401
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,59154,58007,58007,POST,200
1/3/18 8:29 AM,36192,58019,58019,GET,200
1/3/18 8:29 AM,23720,58007,58007,POST,200
1/3/18 8:29 AM,1520,443,55005,GET,200
1/3/18 8:29 AM,22478,58019,58019,GET,200
1/3/18 8:29 AM,30370,58019,58019,GET,200
1/3/18 8:29 AM,60996,58007,58007,POST,200
1/3/18 8:29 AM,24002,58005,58005,GET,200
1/3/18 8:29 AM,58818,58005,58005,POST,200
1/3/18 8:29 AM,35816,58007,58007,POST,200
1/3/18 8:29 AM,40488,55078,55078,POST,401
1/3/18 8:29 AM,20040,58005,58005,GET,200
1/3/18 8:29 AM,59154,58007,58007,POST,200
1/3/18 8:29 AM,61538,58019,58019,GET,200
1/3/18 8:29 AM,35818,58007,58007,POST,200
1/3/18 8:29 AM,24002,58005,58005,POST,200
1/3/18 8:29 AM,30042,58005,58005,POST,200
1/3/18 8:29 AM,58638,58007,58007,POST,200
1/3/18 8:29 AM,25408,58019,58019,GET,200
1/3/18 8:29 AM,64014,58007,58007,POST,200
1/3/18 8:29 AM,34382,58007,58007,PUT,500
1/3/18 8:29 AM,60996,58007,58007,PUT,204
1/3/18 8:29 AM,55638,58005,58005,POST,200
1/3/18 8:29 AM,59154,58007,58007,POST,200
1/3/18 8:29 AM,50180,58005,58005,POST,200
1/3/18 8:29 AM,40488,55078,55078,POST,401
1/3/18 8:29 AM,60996,58007,58007,PUT,204
1/3/18 8:29 AM,24002,58005,58005,POST,200
1/3/18 8:29 AM,42280,443,55005,GET,200
1/3/18 8:29 AM,35044,58007,58007,POST,200
1/3/18 8:29 AM,22665,443,55005,GET,200
1/3/18 8:29 AM,23322,58007,58007,POST,200
1/3/18 8:29 AM,19682,58005,58005,POST,200
1/3/18 8:29 AM,58618,58005,58005,POST,200
1/3/18 8:29 AM,36550,58007,58007,POST,200
1/3/18 8:29 AM,14832,443,55005,GET,200
1/3/18 8:29 AM,23322,58007,58007,POST,200
1/3/18 8:29 AM,2560,443,55005,GET,200
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,40136,55078,55078,POST,401
1/3/18 8:29 AM,28430,58005,58005,POST,200
1/3/18 8:29 AM,23720,58007,58007,POST,200
1/3/18 8:29 AM,25032,58005,58005,POST,200
1/3/18 8:29 AM,59154,58007,58007,POST,200
1/3/18 8:29 AM,25856,443,55005,GET,200
1/3/18 8:29 AM,25188,58019,58019,GET,200
1/3/18 8:29 AM,36108,58019,58019,GET,200
1/3/18 8:29 AM,58818,58005,58005,POST,200
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,25188,58019,58019,GET,200
1/3/18 8:29 AM,24002,58005,58005,POST,200
1/3/18 8:29 AM,22478,58019,58019,GET,200
1/3/18 8:29 AM,57178,58007,58007,POST,200
1/3/18 8:29 AM,23720,58007,58007,POST,200
1/3/18 8:29 AM,24002,58005,58005,POST,200
1/3/18 8:29 AM,36192,58019,58019,GET,200
1/3/18 8:29 AM,20040,58005,58005,POST,200
1/3/18 8:29 AM,61538,58019,58019,GET,200
1/3/18 8:29 AM,40136,55078,55078,POST,401
1/3/18 8:29 AM,58618,58005,58005,GET,200
1/3/18 8:29 AM,24002,58005,58005,GET,200
1/3/18 8:29 AM,23720,58007,58007,POST,200
1/3/18 8:29 AM,23720,58007,58007,POST,200
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,8224,443,55005,GET,200
1/3/18 8:29 AM,60996,58007,58007,POST,200
1/3/18 8:29 AM,52766,58007,58007,POST,200
1/3/18 8:29 AM,35816,58007,58007,POST,200
1/3/18 8:29 AM,24002,58005,58005,GET,200
1/3/18 8:29 AM,40136,55078,55078,POST,401
1/3/18 8:29 AM,2112,443,55005,GET,200
1/3/18 8:29 AM,22478,58019,58019,GET,200
1/3/18 8:29 AM,4800,443,55005,GET,200
1/3/18 8:29 AM,61538,58019,58019,GET,200
1/3/18 8:29 AM,25888,443,55005,GET,200
1/3/18 8:29 AM,35818,58007,58007,POST,200
1/3/18 8:29 AM,28790,58013,58013,GET,200
1/3/18 8:29 AM,30042,58005,58005,POST,200
1/3/18 8:29 AM,52766,58007,58007,POST,200
1/3/18 8:29 AM,40488,55078,55078,POST,401
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,58818,58005,58005,GET,200
1/3/18 8:29 AM,54048,58017,58017,POST,200
1/3/18 8:29 AM,36550,58007,58007,POST,200
1/3/18 8:29 AM,52766,58007,58007,POST,200
1/3/18 8:29 AM,23720,58007,58007,POST,200
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,35044,58007,58007,POST,200
1/3/18 8:29 AM,40136,55078,55078,POST,401
1/3/18 8:29 AM,58618,58005,58005,POST,200
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,57178,58007,58007,POST,200
1/3/18 8:29 AM,33208,443,55005,GET,200
1/3/18 8:29 AM,61538,58019,58019,GET,200
1/3/18 8:29 AM,59154,58007,58007,POST,200
1/3/18 8:29 AM,57178,58007,58007,POST,200
1/3/18 8:29 AM,36108,58019,58019,GET,200
1/3/18 8:29 AM,36550,58007,58007,POST,200
1/3/18 8:29 AM,60996,58007,58007,POST,200
1/3/18 8:29 AM,34744,443,55005,GET,200
1/3/18 8:29 AM,23720,58007,58007,POST,200
1/3/18 8:29 AM,36550,58007,58007,POST,200
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,52766,58007,58007,POST,200
1/3/18 8:29 AM,19682,58005,58005,POST,200
1/3/18 8:29 AM,1520,443,55005,GET,200
1/3/18 8:29 AM,35816,58007,58007,POST,200
1/3/18 8:29 AM,36550,58007,58007,POST,200
1/3/18 8:29 AM,28430,58005,58005,POST,200
1/3/18 8:29 AM,24002,58005,58005,POST,200
1/3/18 8:29 AM,21362,58005,58005,POST,200
1/3/18 8:29 AM,58818,58005,58005,POST,200
1/3/18 8:29 AM,22478,58019,58019,GET,200
1/3/18 8:29 AM,24002,58005,58005,POST,200
1/3/18 8:29 AM,36108,58019,58019,GET,200
1/3/18 8:29 AM,30042,58005,58005,POST,200
1/3/18 8:29 AM,25032,58005,58005,POST,200
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,40136,55078,55078,POST,401
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,50180,58005,58005,POST,200
1/3/18 8:29 AM,59154,58007,58007,POST,200
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,23322,58007,58007,POST,200
1/3/18 8:29 AM,35818,58007,58007,POST,200
1/3/18 8:29 AM,36550,58007,58007,POST,200
1/3/18 8:29 AM,42280,443,55005,GET,200
1/3/18 8:29 AM,22665,443,55005,GET,200
1/3/18 8:29 AM,20040,58005,58005,POST,200
1/3/18 8:29 AM,14832,443,55005,GET,200
1/3/18 8:29 AM,34382,58007,58007,POST,200
1/3/18 8:29 AM,60996,58007,58007,POST,200
1/3/18 8:29 AM,59154,58007,58007,POST,200
1/3/18 8:29 AM,2464,443,55005,GET,200
1/3/18 8:29 AM,19682,58005,58005,GET,200
1/3/18 8:29 AM,53984,58017,58017,POST,200
1/3/18 8:29 AM,25896,443,55005,GET,200
1/3/18 8:29 AM,35044,58007,58007,POST,200
1/3/18 8:29 AM,30042,58005,58005,POST,200
1/3/18 8:29 AM,36550,58007,58007,POST,200
1/3/18 8:29 AM,25032,58005,58005,POST,200
1/3/18 8:29 AM,48992,58017,58017,POST,200
1/3/18 8:29 AM,40488,55078,55078,POST,401
1/3/18 8:29 AM,8088,443,55005,GET,200
1/3/18 8:29 AM,60922,58007,58007,POST,200
1/3/18 8:29 AM,36840,58017,58017,POST,200
